76762,"In an incident involving forty-four on-duty CPD members (Officers A- Z and A1 R1), a Lieutenant, a Sergeant, three Detectives (Detective 1, 2, and 3) and Victim, it was alleged that Officers A, B, C, D, L, U, V, W, X and the Lieutenant violated the Chicago Police Departments pursuit policy. It is also alleged that Officer E, F, G, H, I, J, K, M, N, O, P, Q, R, S, Y, Z, A1, B1,C1, D1, E1, F1, G1, H1, I1, J1, K1, L1, M1, N1, 01, P1, Q1, R1, the Sergeant, Detective 1, Detective 2, and Detective 3 violated the Chicago Police Departments pursuit policy, left their duty assignments without authorization, and failed to notify the OEMC that they were responding as assist units. Finally, it is alleged that Officer T violated the Chicago Police Departments pursuit policy, left his duty assignments without authorization, failed to notify the OEMC that he was responding as an assist unit, violated Chicago Police Departments use of deadly force policy by shooting the Victim without justification, and violated a Chicago Police Department General Order by failing to remain on the scene to report to the watch commander after discharging his weapon.",1
76762,"In an incident involving forty-four on-duty CPD members (Officers A- Z and A1 R1), a Lieutenant, a Sergeant, three Detectives (Detective 1, 2, and 3) and Victim, it was alleged that Officers A, B, C, D, L, U, V, W, X and the Lieutenant violated the Chicago Police Departments pursuit policy. It is also alleged that Officer E, F, G, H, I, J, K, M, N, O, P, Q, R, S, Y, Z, A1, B1,C1, D1, E1, F1, G1, H1, I1, J1, K1, L1, M1, N1, 01, P1, Q1, R1, the Sergeant, Detective 1, Detective 2, and Detective 3 violated the Chicago Police Departments pursuit policy, left their duty assignments without authorization, and failed to notify the OEMC that they were responding as assist units. Finally, it is alleged that Officer T violated the Chicago Police Departments pursuit policy, left his duty assignments without authorization, failed to notify the OEMC that he was responding as an assist unit, violated Chicago Police Departments use of deadly force policy by shooting the Victim without justification, and violated a Chicago Police Department General Order by failing to remain on the scene to report to the watch commander after discharging his weapon.",0
100384,"In an incident involving an on-duty Sergeant, the Sergeant was alleged to have failed to secure his weapon and discharged his weapon inside the station.",1
59411,"On February 26, 2007, a complaint was registered with the Independent Police Review Authority (IPRA f/k/a the Office of Professional Standards), regarding incidents occurring in the 11th District on February 22, 2007, and in the 14th District on February 23, 2007, involving four Chicago Police Department (CPD) Officers (Officers A, B, C, and D), one CPD Sergeant (Sergeant E) and unknown CPD Officers. It was alleged by the complainant that Officer A stomped on his face without justification; kicked him without justification; and handcuffed him too tightly. It was further alleged by the complainant that Officers B and C directed racial slurs at him; directed profanities at him; and handcuffed him too tightly. It was further alleged by the complainant that Officer D threatened to plant drugs on him. It was further alleged by the complainant that Sergeant E failed to obtain a Complaint Register (CR) number after being made aware of allegations of possible misconduct. It was further alleged by the complainant that unknown officers kicked him about the head and body without justification; punched him on the face without justification; stepped on his hand without justification; discharged a Taser on him without justification; damaged his vehicle; and took his personal belongings. It was further alleged by the complainant that an unknown officer spat on him. Based on statements from the accused officers, reports, and photographs, IPRA recommended a finding of NOT SUSTAINED for the allegations that Officer A stomped on the complainants face without justification; kicked him without justification; and handcuffed him too tightly. Further, IPRA recommended a finding of NOT SUSTAINED for the allegations that Officer B handcuffed the complainant too tightly; and punched him on the body without justification. Further, IPRA recommended a finding of NOT SUSTAINED for the allegations that Officer C directed racial slurs at the complainant; directed profanities at him; and handcuffed him too tightly. Further, IPRA recommended a finding of NOT SUSTAINED for the allegation that Officer D threatened to plant drugs on the complainant. Further, based on the complainants and Sergeants statements, IPRA recommended to SUSTAIN the allegation that Sergeant E failed to obtain a CR number after being made aware of allegations of misconduct. Further, IPRA recommended a finding of NOT SUSTAINED for the allegations that unknown officers kicked the complainant about the head and body without justification; punched him on the face without justification; stepped on his hand without justification; discharged a Taser on him without justification; damaged his vehicle; took his personal belongings; and spat on him. IPRA recommended a three (3) day suspension for Sergeant E.",1
55638,"On 04 August 2006, a complaint was registered with the Independent Police Review Authority (IPRA, f/k/a Office of Professional Standards), regarding an incident occurring in the 4th District, involving an off-duty Chicago Police Department officer, who allegedly engaged in a verbal traffic altercation with a complainant and displayed a firearm. Based on corroborating complainant and witness statements, IPRA recommended to SUSTAIN the allegations that the accused officer engaged in a verbal traffic altercation with a complainant, and that the accused unnecessarily displayed, but did not point his firearm. IPRA recommended a one (1) day suspension for the accused officer.",0
82409,"In an incident involving three off-duty CPD Officers (Officers A, B, and C) and two complainants (Complainants A and B); it was alleged that Officer A and B failed to provide Complainants with police service, conspired to cover-up a criminal attack against Complainants, and failed to properly document Complainants encounter with an Unknown officer. An additional allegation against Officer A was that he gave a false report to IPRA investigator regarding his contact with an Unknown Officer. Officer Cs allegations included that he displayed and pointed his handgun at complainants, pushed, choked, and unlawfully detained complainant A, placed barrel of handgun down Complainant As mouth, struck Complainant B about the head, face, and body with his handgun, directed profanities at Complainants, failed to document his encounter with Complainants, and conspired with Officer A to cover-up the criminal attack against Complainants.",0
100113,"In an incident involving eleven on-duty CPD Officers (Officer A, B, C, D, E, F, G, H, I, J, and K), a twelve Unknown on-duty CPD Officer, an on-duty Sergeant and the Complainant, it was alleged that Officer A struck the Complainant on the head while she was handcuffed and down on her knees, engaged in conduct that brought discredit upon the Chicago Police Department, failed to intervene to protect the Complainant from being verbally abused by Officer B, failed to report the misconduct committed by Officer B when he verbally abused the Complainant, failed to show his badge to the Complainant, grabbed the Complainant, pushed/threw the Complainant against a wall, pushed the Complainant onto a sofa, punched the Complainant, slapped the Complainant, kicked the Complainant, choked the Complainant, and handcuffed the Complainant too tightly on her wrists and ankles. It was alleged that Officer B verbally abused the Complainant, engaged in the above conduct that brought discredit upon the Chicago Police Department, and failed to show his badge to the Complainant. Officer C was alleged to have failed to intervene to protect the Complainant from being verbally abused by Officer B, failed to report the misconduct committed by Officer B when he verbally abused the Complainant, failed to show her badge to the Complainant, and handcuffed the Complainant too tightly on her wrists and ankles. Officers D, E, F, G, H, I, J, and K were alleged to have failed to intervene to protect the Complainant from being verbally abused by Officer B, failed to report misconduct committed by Officer B when he verbally abused the Complainant, and failed to show their badge to the Complainant. It was further alleged that the Sergeant failed to immediately intervene to protect the Complainant from being verbally abused by Officer B, failed to initiate a complaint register number in relation to the misconduct committed by Officer B when he verbally abused the Complainant and failed to show his badge to the Complainant. Finally, it was alleged that the Unknown Officer put a pillow on the Complainants face and directed profanities towards the Complainant.",0
95292,"In an incident involving two on-duty CPD Officers (Officer A and Officer B), an on-duty CPD Sergeant and a Complainant, it was alleged that, while responding to a domestic dispute, Officer A and B directed profanities at the Complainant, grabbed, yanked and twisted Complainants arm behind his back. It was further alleged that the Sergeant failed to register a complaint against Officers A and B on behalf of the Complainant.",0
99569,"In an incident involving Officer A, Officer B, and Officer C, it was alleged that the officers threw Subject 1 to the ground during her arrest. It was also alleged that Officer A choked Subject 1 during her arrest.",1
97916,"In an incident involving an on-duty CPD Officer and a Complainant, the Officer was alleged to have engaged in a verbal and physical altercation with the Complainant, struck the Complainant on the side of his faces, and directed profanities at the Complainant.",0
76762,"In an incident involving forty-four on-duty CPD members (Officers A- Z and A1 R1), a Lieutenant, a Sergeant, three Detectives (Detective 1, 2, and 3) and Victim, it was alleged that Officers A, B, C, D, L, U, V, W, X and the Lieutenant violated the Chicago Police Departments pursuit policy. It is also alleged that Officer E, F, G, H, I, J, K, M, N, O, P, Q, R, S, Y, Z, A1, B1,C1, D1, E1, F1, G1, H1, I1, J1, K1, L1, M1, N1, 01, P1, Q1, R1, the Sergeant, Detective 1, Detective 2, and Detective 3 violated the Chicago Police Departments pursuit policy, left their duty assignments without authorization, and failed to notify the OEMC that they were responding as assist units. Finally, it is alleged that Officer T violated the Chicago Police Departments pursuit policy, left his duty assignments without authorization, failed to notify the OEMC that he was responding as an assist unit, violated Chicago Police Departments use of deadly force policy by shooting the Victim without justification, and violated a Chicago Police Department General Order by failing to remain on the scene to report to the watch commander after discharging his weapon.",0
72993,"On March 23, 2009, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on November 16, 2008 in the 9th District involving one on-duty Chicago Police Department (CPD) Sergeant and twelve on-duty Officers (Officers A through L). It was alleged that the accused Sergeant improperly served a search warrant; pointed a gun at Complainant A and her family members; ransacked Complainant As home; destroyed documents and property; took and subsequently failed to return or inventory a PlayStation II game cartridge and one hundred dollars; failed to properly document a strip search; and failed to promote the Departments efforts to implement its policy or accomplish its goals. It was alleged that Officer A conducted a strip search of Complainant A without probable cause and verbally abused Complainant A. It was alleged that Officer B pointed guns at Complainant A and her family members; searched Complainant As home without justification; ransacked Complainant As home; destroyed personal documents and property; took and subsequently failed to return or inventory a PlayStation II game cartridge and one hundred dollars; verbally abused Complainant A; and submitted a false Report to IPRA concerning the incident. It was alleged that Officer C pointed guns at Complainant A and her family members; searched Complainant As home without justification; ransacked Complainant As home; destroyed personal documents and property; took and subsequently failed to return or inventory a PlayStation II game cartridge and one hundred dollars; and conducted an improper strip search of Complainant B. It was alleged that Officers D through L pointed guns at Complainant A and her family members; searched Complainant As home without justification; ransacked Complainant As home; destroyed personal documents and property; and took and subsequently failed to return or inventory a PlayStation II game cartridge and one hundred dollars. Based on statements from the accused members, Complainants and witnesses, photographs, department reports, IPRA recommended to NOT SUSTAIN the allegations that the accused Sergeant pointed a gun at Complainant A and her family members; ransacked Complainant As home; destroyed documents and property; and took and subsequently failed to return or inventory a PlayStation II game cartridge and one hundred dollars. IPRA recommended to SUSTAIN the allegations that the accused Sergeant improperly served a search warrant; failed to properly document a strip search; and failed to promote the Departments efforts to implement its policy or accomplish its goals. IPRA recommended to SUSTAIN the allegations that Officer A conducted a strip search of Complainant A without probable cause and verbally abused Complainant A. IPRA recommended to NOT SUSTAIN the allegations that Officer B pointed guns at Complainant A and her family members; ransacked Complainant As home; destroyed personal documents and property; took and subsequently failed to return or inventory a PlayStation II game cartridge and one hundred dollars; and submitted a false Report to IPRA concerning the incident. IPRA recommended a finding of UNFOUNDED for the allegation that Officer B searched Complainant As home without justification. IPRA recommended to SUSTAIN the allegation that Officer B verbally abused Complainant A. IPRA recommended to NOT SUSTAIN the allegations that Officer C pointed guns at Complainant A and her family members; ransacked Complainant As home; destroyed personal documents and property; took and subsequently failed to return or inventory a PlayStation II game cartridge and one hundred dollars; and conducted an improper strip search of Complainant B. IPRA recommended a finding of UNFOUNDED for the allegation that Officer C searched Complainant As home without justification. IPRA recommended to NOT SUSTAIN the allegations that Officers D through L pointed guns at Complainant A and her family members; ransacked Complainant As home; destroyed personal documents and property; and took and subsequently failed to return or inventory a PlayStation II game cartridge and one hundred dollars. IPRA recommended a finding of UNFOUNDED for the allegation that Officers D through L searched Complainant As home without justification. IPRA recommended a fifteen (15) day suspension for the accused Sergeant, a ten (10) day suspension for Officer A, and a five (5) day suspension for Officer B.",0
71588,"On October 25, 2008, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on October 25, 2008 in the 4th District involving three on- duty Chicago Police Department (CPD) Officers (Officers A, B and C). It was alleged that an Officer A was inattentive to duty in that he failed to secure a shotgun; and was inattentive to duty in that he accidentally discharged a shotgun. It was alleged that an Officer B was inattentive to duty in that he failed to secure a shotgun. It was alleged that an Officer C was inattentive to duty in that he failed to secure a shotgun. Based on a mediation, Officers A, B, and C agreed to accept IPRAs finding of SUSTAINED for all allegations and a written reprimand.",1
105913,"In an incident involving the Officers and Subject, it was alleged that the Subject was at the CTA platform when four Officers grabbed her, attempted to take her property, held her by her arms, and punched her several times. Then, Officer B handcuffed her too tightly, choked her, and touched her all over her body. Further, Officers removed her veil, cap, and face scarf, and searched her property. After being escorted to a police van, Officer B inappropriately touched her. In addition, two of the Officers disrespected the Subject by asking her racial-based questions.",1
105379,"In an incident involving an on-duty CPD Officer, an on- duty CPD Sergeant and a Complainant, it was alleged that the Officer made racially offensive comments to the Complainant and the Sergeant failed to obtain a complaint register number.",1
48489,"On 28 December 2006, a complaint was registered with the Independent Police Review Authority (IPRA, f/k/a Office of Professional Standards), regarding an incident occurring in the 4th District, involving fourteen (14) on-duty Chicago Police Department members. It was generally alleged against all of the members that they entered a first floor front apartment without justification and a first floor rear apartment without justification. It was further alleged against the accused lieutenant that he failed to ensure the proper execution of a search warrant. Against the accused sergeant, it was alleged that he failed to ensure proper execution of a search warrant and that he failed to include pertinent information in his initiation report submitted to IPRA. Lastly, against one of the principally accused officers, it was alleged that he kicked an occupant of one of the residences in his ribs. Nine of the accused members were EXONERATED of the first general allegation that the members entered the first floor front residence without justification, based on the determination that it was entered during the execution of a valid search warrant. The accused lieutenant was EXONERATED of the second allegation that he entered the first floor front apartment without justification, because exigent circumstances justified his entry. The allegation against the accused lieutenant and accused sergeant that they failed to ensure proper execution of the search warrant was SUSTAINED because although the lieutenant issued an order for the accused members to breach the first floor unit to the left of the entryway, members under his command breached both first floor units. The second general allegation against the accused sergeant and one of the accused officers, that they entered the first floor rear apartment improperly was NOT SUSTAINED because although they were identified by the complainant, no other evidence could support the allegation that they entered the first floor rear apartment without justification. IPRA recommended to SUSTAIN the allegation against the accused sergeant that he failed to include pertinent information in his initiation report, because it was revealed that he and officers from his unit were involved in the breach of the first floor rear unit and detained the complainant, who was not the subject of the search warrant; the sergeant failed to include this information in his initiation report. The allegations against one of the accused officers that he entered the first floor rear apartment and that he kicked that apartments occupant, was SUSTAINED based on the officers admissions that he was breached this unit and had contact with the complainant and corroborating witness statements and the physical injuries on the complainant. The allegation that a third accused member entered the first floor rear unit without justification was SUSTAINED based on the officers admissions that he entered the unit. For the remaining accused officers, IPRA recommended that the general allegations that they entered the first floor front unit without justification and the first floor rear unit without justification, be UNFOUNDED, as there was no evidence that these officers entered either unit. IPRA recommended a fifteen (15) day suspension for the accused sergeant and the principally accused officer; a ten (10) day suspension for the accused lieutenant; and a four (4) day suspension for the other accused officer.",0
73379,"In an incident involving three on-duty CPD members, including an Officer, an Unknown Officer, a Sergeant, and a Subject; it was alleged that, while attempting to apprehend the Subject who was involved in a shooting, all members entered and searched the Complainants apartment and other apartments without a search warrant. Additional allegations were that the Sergeant punched, kicked, stomped, slammed, and directed profanities toward the Complainant. It was also alleged that Officer A kicked and stomped the Complainant, and failed to complete a Tactical Response Report (TRR). The Unknown Officer was alleged to have kicked, stomped, and struck the Complainant. Further allegations against the Unknown Officer were that he pushed and directed profanities toward a witness, threw a witness cellular phone to the ground, attempted to strike a witness with his squadrol, and left witnesses outside in the cold for a long period of time without justification.",1
103410,"In an incident involving an off-duty CPD Officer, an on- duty CPD Sergeant, and the Complainant/minor child, it was alleged that the Officer engaged in an unjustified physical altercation with the Complainant/minor child, repeatedly pushed the Complainant/minor child, threatened the Complainant/minor child with physical harm, and verbally abused the Complainant/minor child. Also, it was alleged that that Sergeant failed to initiate an investigation when the Complainant/minor childs parent informed her of the Officers alleged misconduct.",1
94950,"On November 11, 2012, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on November 11, 2012 in the 22nd District involving an on- duty Chicago Police Department (CPD) Officer. It was alleged that the Officer accidentally discharged his taser while in pursuit of a juvenile subject. Based upon a mediation, the Officer agreed to accept IPRAs finding of SUSTAINED and a Violation Noted.",0
99723,"In an incident involving Officer A, it was alleged that Officer A committed domestic battery resulting in Officer As arrest.",0
67782,"On April 16th, 2008, a complaint was registered with the Independent Police Review Authority (IPRA) regarding domestic incidents between a Chicago Police Department (CPD) Sergeant (Sergeant A) and Officers (Complainant Officer B and Officers C, D and E) that occurred on multiple dates in the 11th and 22nd Districts. It was alleged that Sergeant A engaged in conduct which brought discredit on the Department on unknown dates and times. It was also alleged that Sergeant A threatened to provide the Department with false information on Complainant Officer B on numerous occasions between 2006 and 2008. It was alleged that Sergeant A gained access to Complainant Officer Bs Deferred Compensation Account without her permission on an unknown date in 2007. It was also alleged that Sergeant A sent text messages to or phoned Officers C, D and E to obtain information on Complainant Officer B on several occasions in 2008. It was alleged that Sergeant A harassed Complainant Officer B by keeping her under surveillance and used CPD resources to do so between January through June of 2008. It was also alleged that Sergeant A maltreated Complainant Officer B at her residence on January 9th, 2008. It was alleged that Sergeant A maltreated Complainant Officer B at her residence on February 24th, 2008. It was also alleged that Sergeant A repeatedly harassed Complainant Officer B at her residence on April 16, 2008. It was alleged that Sergeant A harassed Complainant Officer B on June 8th, 2008. It was also alleged that Sergeant A engaged in conduct which brought discredit on the Department in the 11th District Station between June 11th and 13th, 2008. It was alleged that Sergeant A telephoned IPRA and made a false report on June 29th, 2008. Based upon a mediation, Sergeant A agreed to accept IPRAs finding of SUSTAINED for the allegations that he repeatedly harassed Complainant Officer B at her residence on April 16th, 2008; harassed Complainant Officer B by keeping her under surveillance and used CPD resources to do so between January through June of 2008; and sent text messages to or phoned Officers C, D and E to obtain information on Complainant Officer B on several occasions in 2008. Sergeant A agreed though mediation to accept a suspension of one (1) day.",1
69176,"On June 26, 2008, a complaint was registered with the Independent Police Review Authority (IPRA) regarding an incident that occurred on June 26, 2008 in the 14th District, involving five on-duty Chicago Police Department (CPD) Officers (Officers A through E). It was alleged that accused Officers B and C failed to place Victim where he could be monitored and supervised. It was also alleged that Officers A, D, and E failed to process Victim in a timely manner and failed to properly monitor Victim. Based on statements from the accused and witnesses, medical records, photographs and video, and police records, IPRA recommended a finding of UNFOUNDED for the allegation that Officer A failed to process Victim A in a timely manner. Further, IPRA recommended a finding of UNFOUNDED for the allegation that Officer A violated departmental policy regarding monitoring arrestees held in lockup facilities. IPRA recommended to SUSTAIN the allegation that Officer B failed to place Victim A where he could be monitored and supervised. Further, IPRA recommended a finding of UNFOUNDED for the allegation that Officer C failed to follow guidelines for arrestee screening in that he failed to place Victim where he could be monitored. IPRA recommended to SUSTAIN the allegation that Officer D failed to process Victim A in a timely manner. IPRA recommended a finding of UNFOUNDED for the allegation that Officer D violated Departmental policy regarding monitoring arrestees held in lockup facilities. Further, IPRA recommended to SUSTAIN the allegation that Officer E failed to process Victim A in a timely manner. IPRA recommended a finding of UNFOUNDED for the allegation that Officer E violated Departmental policy regarding monitoring arrestees held in lockup facilities. IPRA recommended a five (5) day suspension for Officer B, a one (1) day suspension for Officer D, and a one (1) day suspension for Officer E.",0
107480,"In an incident where Subject 1 was arrested following a physical altercation with his mother, Subject 1 was taken to the 5th District station where his behavior was, at times, erratic and uncooperative. The next morning, Subject 1 refused to cooperate and six Department members entered Subject 1s cell in an attempt to obtain his cooperation from a display of force. At Sergeant As request, Officer A discharged his taser. Then, the group of Officers used physical force to take Subject 1 to the floor and restrain him in handcuffs and leg shackles. Detention Aide A then removed Subject 8 1 from his cell pulling his handcuffs and dragging him. The other Department members followed and watched as Detention Aide A continued to drag Subject 1 down the a hallway. After that, Detention Aide A called medical support to remove the taser probes, paramedics took Subject 1 to the hospital, and Officers D and E accompanied Subject 1 to the hospital. At the hospital, Subject 1 struggled violently with medical staff and officers and attempted to flee. Once the officers gained control of Subject 1, the medical staff administered a sedative to Subject 1. Subject 1 had a negative reaction to the drug causing his death later that day.",0
84257,"In an incident involving an on-duty Sergeant, six on-duty CPD Officers (A, B, C, D, E, F), and the Complainant, it was alleged that the Sergeant struck the Complainant on the face, failed to complete a Tactical Response Report (TRR) regarding the incident, was found guilty of two counts of Aggravated Battery, was found guilty of Official Misconduct, and brought discredit upon the Department. It was also alleged that Officer A physically maltreated the Complainant by knocking his hat off his head, directed profanities at the Complainant, observed the Sergeant slap the Complainant without justification and failed to report it, and brought discredit upon the Department by physically maltreating the Complainant. Also, it was alleged that Officers B, C, and D observed the Sergeant slap the Complainant without justification and failed to report it. It was further alleged that Officer E observed the Sergeant slap the Complainant without justification and failed to report it, failed to protect the Complainant, and put the incorrect time of incident on the General Offense Case Report for this incident. Finally, it was alleged that Officer F observed the Sergeant slap the Complainant without justification and failed to report it, failed to protect the Complainant, falsely arrested the Complainant, put the incorrect time of incident on the General Offense Case Report for this incident and brought discredit upon the Department by failing to protect the Complainant.",0
79692,"On January 3, 2010, a complaint was registered with the Independent Police Review Authority (IPRA) regarding a domestic incident involving two on-duty Chicago Police Officers (Officer A and Officer B) that occurred on January 2-3, 2010 in the 9th District. It was alleged that, while on-duty, Officer A left his district of assignment without authorization to travel to his residence; failed to notify OEMC via radio of his change in availability when he left his district of assignment and failed to indicate the reason for that change and his specific street location in violation of G.O. 97-06-01-V:H1-2; failed to notify OEMC when he left the radio assignment in violation of G.O. 97-06-01-VI: A1c-1 & 2; and was inattentive to duty in that he had knowledge that Officer B cleared a job while outside of the district in which it occurred. It is alleged that, while on-duty, Officer B left his district of assignment with Officer A without authorization; failed to notify OEMC via radio of his change in availability when he left his district of assignment and failed to indicate the reason for that change and his specific street location in violation of G.O. 97-06-01-V:H1-2; failed to notify OEMC when he left the radio assignment in violation of G.O. 97-06-01-VI: A1c-1 & 2; and was inattentive to duty in that he cleared a job while outside of the district in which it occurred. During mediation, Officer A agreed to accept IPRAs finding of SUSTAINED for the allegations and accepted two (2) day suspension. During mediation, Officer B agreed to accept IPRAs finding of SUSTAINED for the allegations and accepted a Written Reprimand.",1
76762,"In an incident involving forty-four on-duty CPD members (Officers A- Z and A1 R1), a Lieutenant, a Sergeant, three Detectives (Detective 1, 2, and 3) and Victim, it was alleged that Officers A, B, C, D, L, U, V, W, X and the Lieutenant violated the Chicago Police Departments pursuit policy. It is also alleged that Officer E, F, G, H, I, J, K, M, N, O, P, Q, R, S, Y, Z, A1, B1,C1, D1, E1, F1, G1, H1, I1, J1, K1, L1, M1, N1, 01, P1, Q1, R1, the Sergeant, Detective 1, Detective 2, and Detective 3 violated the Chicago Police Departments pursuit policy, left their duty assignments without authorization, and failed to notify the OEMC that they were responding as assist units. Finally, it is alleged that Officer T violated the Chicago Police Departments pursuit policy, left his duty assignments without authorization, failed to notify the OEMC that he was responding as an assist unit, violated Chicago Police Departments use of deadly force policy by shooting the Victim without justification, and violated a Chicago Police Department General Order by failing to remain on the scene to report to the watch commander after discharging his weapon.",1
67017,"On March 9, 2008, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on March 9, 2008 in the 8th District involving an off-duty Chicago Police Department (CPD) Officer (Complainant Officer A), two on-duty CPD Officers (Officers B and C), one on-duty CPD Sergeant (Sergeant D), one on-duty CPD Lieutenant (Lieutenant E), and one on-duty CPD Deputy Chief (Deputy Chief F). It was alleged that Complainant Officer A was intoxicated while off-duty; resisted a lawful arrest; failed to maintain control of his weapon; threatened improper government action; carried his firearm while consuming alcoholic beverages in violation of a General Order; and brought discredit upon the Department by creating a disturbance by attempting to kick in a door. It was alleged that Officer B called Complainant Officer A and Complainants B and C a racial epithet; physically abused Complainant Officer A; discriminated against Complainant Officer A based on his racial status; falsely arrested Complainant Officer A; submitted false reports regarding the arrest of Complainant Officer A; failed to report misconduct; and subsequently provided a false statement to IPRA. It was alleged that Officer C failed to prevent misconduct; physically abused Complainant Officer A; discriminated against Complainant Officer A based on his racial status; falsely arrested Complainant Officer A; submitted false reports regarding the arrest of Complainant Officer A; failed to report misconduct; and subsequently provided a false statement to IPRA. It was alleged that Sergeant D, Lieutenant E and Deputy Chief F individually discriminated against Complainant Officer A based on his racial status; submitted false reports regarding the arrest of Complainant Officer A; and failed to report misconduct. Based upon statements from the accused, complainants and witnesses, ET photographs, Department, OEMC, medical and alcohol/drug reports, IPRA recommended to SUSTAIN the allegations that the accused Complainant Officer A was intoxicated while off-duty; resisted a lawful arrest; failed to maintain control of his weapon; threatened improper government action; carried his firearm while consuming alcoholic beverages in violation of a General Order; and brought discredit upon the Department by creating a disturbance by attempting to kick in a door. IPRA recommended a finding of UNFOUNDED for the allegations that the accused Officer B called Complainant Officer A and Complainants B and C a racial epithet; physically abused Complainant Officer A; discriminated against Complainant Officer A based on his racial status; falsely arrested Complainant Officer A; submitted false reports regarding the arrest of Complainant Officer A; failed to report misconduct; and subsequently provided a false statement to IPRA. IPRA recommended a finding of UNFOUNDED for the allegations that Officer C failed to prevent misconduct; physically abused Complainant Officer A; discriminated against Complainant Officer A based on his racial status; falsely arrested Complainant Officer A; submitted false reports regarding the arrest of Complainant Officer A; failed to report misconduct; and subsequently provided a false statement to IPRA. IPRA recommended a finding of UNFOUNDED for the allegations that Sergeant D, Lieutenant E and Deputy Chief F individually discriminated against Complainant Officer A based on his racial status; submitted false reports regarding the arrest of Complainant Officer A; and failed to report misconduct. IPRA recommended a thirty (30) day suspension for the accused Complaint Officer A.",1
67469,"On April 1, 2008, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident occurring in the 5th District, on April 1, 2008, involving two on-duty Chicago Police Department (CPD) officers (Officers A and B). It was alleged that Officer A grabbed the Complainant A, to whom he was married but separated from, by the neck and pushed her; slapped Complainant A on the face, causing her to fall to the ground; verbally abused Complainant A; pointed a gun at Complainant B and chased him down the street; smashed out the windows of the Complainant Bs vehicle; and was arrested and charged with Official Misconduct, Domestic Battery, and Criminal Damage to Property. In addition, it was alleged that Officer B witnessed the criminal conduct committed by his partner, Officer A, and failed to take police action and/or failed to report the misconduct. Based on statements from Officer B, reports, photographs, and witnesses, IPRA recommended to SUSTAIN the allegations that Officer A grabbed the Complainant A by the neck and pushed her; slapped Complainant A on the face, causing her to fall to the ground; verbally abused Complainant A; pointed a gun at the Complainant B and chased him down the street; smashed out the windows of the Complainant Bs vehicle; and was arrested and charged with Official Misconduct, Domestic Battery, and Criminal Damage to Property. Further, IPRA recommended a finding of NOT SUSTAINED for the allegation that Officer B witnessed the criminal conduct committed by his partner, Officer A, and failed to take police action and/or failed to report the misconduct. IPRA recommended separation from the Department for Officer A.",1
